mode,rung,loss,standardize,retrieval,alpha,cavity_loss,cavity_thr,alp_head,ensemble,held_out,seed,n_test,alp_mae,cavity_auc,cavity_f1,timika_mae,timika_pearson,timika_mae_ci_lo,timika_mae_ci_hi,conformal_cov,conformal_width,base_timika_mae,paper_timika_mae,cav_best_val_ce,verdict
fusion,agentic_best_tta,bmc,transductive,True,0.35,ce,0.5,mlp,10,Ukraine,1,1316,11.69377613067627,,,20.643578597732272,0.7150648176632864,19.706262309376243,21.527231690266643,0.8601823708206687,79.85052490234375,,,0.5561872720718384,NO-REFERENCE
fusion,agentic_best_tta,bmc,transductive,True,0.35,ce,0.5,mlp,10,Ukraine,2,1316,11.695387840270996,,,20.197155219672023,0.7142551657692472,19.25289224512094,21.15158198018646,0.8647416413373861,80.47675590515136,,,0.5343668460845947,NO-REFERENCE
fusion,agentic_best_tta,bmc,transductive,True,0.35,ce,0.5,mlp,10,Ukraine,3,1316,11.953089714050291,,,21.23778070678487,0.7091233406133963,20.274196644728427,22.1598080491494,0.8487841945288754,79.8095474243164,,,0.5185152292251587,NO-REFERENCE
fusion,agentic_best_tta,bmc,transductive,True,0.35,ce,0.5,mlp,10,Ukraine,4,1316,11.607202529907228,,,20.57899192209981,0.7119692026642389,19.631787993636628,21.55579289421637,0.851063829787234,78.0303840637207,,,0.5584496259689331,NO-REFERENCE
fusion,rung4b_spatial_cavity,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,0,1316,12.68064785003662,,,23.2499130422357,0.7115029772336029,22.12188262449244,24.346817393412188,,,,,0.4903577864170074,NO-REFERENCE
fusion,rung4b_spatial_cavity,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,1,1316,12.394170761108398,,,24.9535269341842,0.7085094945418164,23.779576874284302,26.02553027672336,,,,,0.5177549719810486,NO-REFERENCE
fusion,rung4b_spatial_cavity,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,2,1316,12.934258460998535,,,23.16362914057126,0.7129601720724131,22.081413600950256,24.213955531242583,,,,,0.4885179400444031,NO-REFERENCE
fusion,rung4b_spatial_cavity,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,3,1316,11.334240913391112,,,22.92184026505809,0.709368914224645,21.90750660431784,23.94062548793332,,,,,0.4719994366168976,NO-REFERENCE
fusion,rung4b_spatial_cavity,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,4,1316,12.545954704284668,,,23.340241740743625,0.7033029430791409,22.32979338920384,24.31835376198225,,,,,0.5278140306472778,NO-REFERENCE
fusion,agentic_best_spatcav,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,0,1316,13.039457321166992,,,22.23904822526732,0.7168499308946364,21.19585646921344,23.29606319534844,0.8290273556231003,81.48636841773987,,,0.4903577864170074,NO-REFERENCE
fusion,agentic_best_spatcav,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,1,1316,12.212080001831056,,,23.27661630235001,0.7135590567431039,22.249598337956748,24.21677890531266,0.8085106382978723,79.12813568115234,,,0.5177549719810486,NO-REFERENCE
fusion,agentic_best_spatcav,bmc,none,True,0.25,ce,0.5,mlp,10,Ukraine,2,1316,12.133676528930664,,,22.18528423802106,0.7177461054578851,21.2373044617379,23.10770452675033,0.8442249240121581,79.94992675781248,,,0.4885179400444031,NO-REFERENCE
fusion,agentic_best_spatcav,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,3,1316,11.685733795166016,,,23.046671786261182,0.7152525928968303,22.042410589251386,24.016710122052388,0.7887537993920972,78.9203872680664,,,0.4719994366168976,NO-REFERENCE
fusion,agentic_best_spatcav,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,4,1316,13.01752471923828,,,23.39276828073803,0.7126949570663224,22.40663824232516,24.33461936355633,0.7978723404255319,75.27155456542968,,,0.5278140306472778,NO-REFERENCE
fusion,stacked_legacy,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,0,1316,13.039457321166992,,,23.13329161900155,0.71406126231491,22.00731124479086,24.161019459532568,0.8054711246200608,81.21544799804687,,,0.5189312696456909,NO-REFERENCE
fusion,stacked_legacy,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,1,1316,12.212080001831056,,,23.43272673882612,0.7081252408095804,22.418941814267164,24.3756076312192,0.7917933130699089,80.4328384399414,,,0.5561872720718384,NO-REFERENCE
fusion,stacked_legacy,bmc,none,True,0.25,ce,0.5,mlp,10,Ukraine,2,1316,12.133676528930664,,,22.36095402219013,0.7087004237138359,21.354154251221463,23.25680359003753,0.8343465045592705,80.46161956787108,,,0.5343668460845947,NO-REFERENCE
fusion,stacked_legacy,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,3,1316,11.685733795166016,,,24.161927885994725,0.695884581815799,23.053631603654395,25.237775467994723,0.7659574468085106,81.65245666503907,,,0.5185152292251587,NO-REFERENCE
fusion,stacked_legacy,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,4,1316,13.01752471923828,,,23.50725663163017,0.7052591312135164,22.46187377175571,24.52717612195613,0.7955927051671733,81.670902633667,,,0.5584496259689331,NO-REFERENCE
fusion,rung1_mse,mse,none,False,0.0,ce,0.5,mlp,1,Belarus,0,1052,10.950623512268066,,,17.88689905858312,0.7375752220489643,16.985136912476992,18.85795577974714,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung1_mse,mse,none,False,0.0,ce,0.5,mlp,1,Belarus,1,1052,10.688037872314451,,,19.05003634440808,0.7441979972863437,18.225670228867365,19.96848378262196,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung1_mse,mse,none,False,0.0,ce,0.5,mlp,1,Belarus,2,1052,11.01772117614746,,,17.769361551519584,0.737063097850671,16.877759384918576,18.77489585885757,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung1_mse,mse,none,False,0.0,ce,0.5,mlp,1,Belarus,3,1052,11.058894157409668,,,17.596806431723184,0.7395683400765638,16.661058550412434,18.549848626311512,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung1_mse,mse,none,False,0.0,ce,0.5,mlp,1,Belarus,4,1052,10.896465301513672,,,16.57853768211807,0.7540981621027782,15.643515797751483,17.55352617480229,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung1_bmc,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,0,1052,10.640728950500488,,,16.471278588218834,0.7417598324102783,15.509768298086302,17.474928534477804,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung1_bmc,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,1,1052,10.709771156311035,,,16.931505685616923,0.7341328229151517,15.9744074203273,18.016044653235745,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung1_bmc,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,2,1052,10.493632316589355,,,16.09064653065381,0.7400586352212254,15.135309554109131,17.15698681322341,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung1_bmc,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,3,1052,10.43969440460205,,,15.814550684354208,0.7464548366614082,14.853818446543675,16.903913422321242,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung1_bmc,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,4,1052,10.56961154937744,,,15.731697401262732,0.7586293981634045,14.821050312953505,16.742424520269573,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung2_tta,bmc,transductive,False,0.0,ce,0.5,mlp,1,Belarus,0,1052,14.490408897399902,,,22.02947898529215,0.7149725538131413,20.92536844178581,23.1644229586176,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung2_tta,bmc,transductive,False,0.0,ce,0.5,mlp,1,Belarus,1,1052,14.784149169921877,,,23.095034034595518,0.7021650444939749,22.03777816577159,24.32598650380133,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung2_tta,bmc,transductive,False,0.0,ce,0.5,mlp,1,Belarus,2,1052,14.228053092956545,,,21.497879431478875,0.719909125433682,20.489257283969128,22.63245957330181,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung2_tta,bmc,transductive,False,0.0,ce,0.5,mlp,1,Belarus,3,1052,14.32223129272461,,,21.42650250984292,0.716790772882858,20.387628929760705,22.46381826687519,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung2_tta,bmc,transductive,False,0.0,ce,0.5,mlp,1,Belarus,4,1052,14.423798561096191,,,21.120605530642223,0.7129264036785171,20.01615426764052,22.282760300041804,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung3_retrieval,bmc,none,True,0.2,ce,0.5,mlp,1,Belarus,0,1052,10.640728950500488,,,16.69953834786728,0.7462635819538452,15.77724341675533,17.670938393668035,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung3_retrieval,bmc,none,True,0.3,ce,0.5,mlp,1,Belarus,1,1052,10.709771156311035,,,17.118471308146024,0.7374643073462532,16.198171377397806,18.158938499141005,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung3_retrieval,bmc,none,True,0.3,ce,0.5,mlp,1,Belarus,2,1052,10.493632316589355,,,16.22994934690854,0.7444723359453917,15.2775869169088,17.305289856722514,,,,,0.5914268493652344,NO-REFERENCE
